ID,CUSTOMER_ID,DATA_USAGE,MINUTE_USAGE,SMS_USAGE,PAYMENT_STATUS
877,877,2906.27,366,114,PAID
878,878,0,0,3698,PAID
879,879,10548.81,158,5,PAID
880,880,17152.77,332,231,LATE
881,881,0,0,5493,LATE
882,882,7119.07,80,495,PAID
883,883,4369.89,360,242,PAID
884,884,16470.07,883,180,PAID
886,886,3493.37,340,670,PAID
887,887,6499.41,241,254,PAID
888,888,0,0,6181,PAID
890,890,4333.43,136,144,PAID
891,891,207.03,492,976,PAID
892,892,0,0,787,UNPAID
893,893,3336.36,550,594,PAID
894,894,4265.63,12,154,PAID
895,895,0,0,4632,PAID
896,896,2502.42,331,599,LATE
897,897,0,0,9624,PAID
898,898,17249.11,129,457,PAID
899,899,7797.03,441,114,UNPAID
900,900,8777.84,272,400,UNPAID
901,901,5412.71,90,252,LATE
902,902,7969.04,774,110,LATE
904,904,7550.58,377,217,PAID
906,906,4414.75,556,925,LATE
907,907,0,0,8125,PAID
908,908,19297.05,265,780,PAID
909,909,4273.09,669,652,PAID
910,910,7957.96,399,228,PAID
911,911,4183.42,549,769,PAID
912,912,6520.57,36,397,LATE
913,913,9000.77,868,86,PAID
914,914,0,0,4412,UNPAID
915,915,18122.74,146,203,LATE
916,916,0,0,1309,PAID
917,917,5555.16,330,16,PAID
918,918,5335.49,19,314,PAID
919,919,5786.47,977,229,PAID
920,920,3932.28,590,518,PAID
921,921,7791.92,176,413,PAID
922,922,15075.12,408,791,PAID
923,923,358.79,30,178,LATE
924,924,0,0,5358,UNPAID
925,925,0,0,3635,PAID
926,926,0,0,9366,PAID
927,927,0,0,5462,LATE
928,928,722.37,161,509,PAID
929,929,3786.99,687,160,PAID
931,931,7589.64,253,457,PAID
932,932,7077,571,13,PAID
933,933,11853.13,511,225,PAID
934,934,1663.3,9,214,LATE
936,936,17775.14,236,195,PAID
937,937,11755.28,524,165,UNPAID
938,938,0,0,4313,LATE
939,939,0,0,7776,PAID
940,940,2278.13,522,700,LATE
941,941,2878.49,184,441,UNPAID
942,942,5346.76,154,351,LATE
943,943,0,0,5515,PAID
944,944,0,0,4349,PAID
945,945,0,0,6215,PAID
946,946,4890.58,579,84,PAID
947,947,0,0,4585,PAID
948,948,0,0,958,PAID
949,949,9401.28,203,344,PAID
950,950,0,0,6170,LATE
951,951,7640.04,146,246,PAID
952,952,2284.36,507,404,UNPAID
954,954,1242.06,322,11,PAID
955,955,7021.2,302,448,PAID
956,956,9161.77,203,296,LATE
957,957,9141.65,553,422,PAID
958,958,0,0,956,PAID
959,959,13975.89,364,153,PAID
960,960,14923.17,260,75,LATE
961,961,16355.81,14,461,PAID
962,962,0,0,552,PAID
963,963,0,0,4605,PAID
964,964,9998.02,267,467,PAID
965,965,8759.49,96,793,PAID
966,966,0,0,638,UNPAID
967,967,17275.39,100,919,PAID
968,968,0,0,1798,PAID
969,969,10059.62,242,572,PAID
970,970,0,0,9951,PAID
971,971,12995.48,870,67,PAID
972,972,12856.14,912,53,PAID
973,973,9951.4,355,240,UNPAID
974,974,1700.02,478,466,PAID
975,975,13669.03,577,939,PAID
976,976,3229.34,21,316,LATE
977,977,16051.77,955,999,LATE
978,978,13689.57,46,212,LATE
979,979,10049.32,993,140,PAID
980,980,8024.66,487,31,LATE
981,981,7717.65,466,485,UNPAID
982,982,6398.25,472,178,PAID
983,983,303,53,488,LATE
984,984,9081.41,126,171,PAID
985,985,16868.63,657,565,PAID
986,986,15994.37,860,242,PAID
987,987,11815.45,941,140,PAID
989,989,9125.3,863,596,PAID
990,990,19454.67,782,766,LATE
991,991,1405.1,247,221,PAID
992,992,3128.15,264,246,LATE
993,993,14824.63,565,171,PAID
994,994,7418.22,196,168,PAID
995,995,7602.82,350,577,UNPAID
996,996,1310.38,349,388,PAID
997,997,3559.19,271,41,PAID
998,998,11793.47,165,1,LATE
999,999,17391.1,947,90,UNPAID
1000,1000,3022.91,333,444,UNPAID
1001,1001,7998.75,209,100,PAID
1002,1002,15363.78,967,509,PAID
1003,1003,0,0,5299,UNPAID
1004,1004,5382.34,297,472,UNPAID
1005,1005,8858.18,214,308,LATE
1006,1006,4372.88,599,228,PAID
1007,1007,16977.23,677,86,PAID
1008,1008,5808.06,340,517,LATE
1009,1009,13830.06,264,34,PAID
1010,1010,0,0,5765,LATE
1011,1011,3693.5,354,172,LATE
1012,1012,4855.24,259,554,PAID
1013,1013,1934.61,888,864,PAID
1014,1014,520.44,405,122,UNPAID
1015,1015,828,443,419,PAID
1016,1016,1278.3,600,642,UNPAID
1017,1017,12203.04,440,499,PAID
1018,1018,15565.87,295,356,PAID
1019,1019,3527.14,623,21,PAID
1020,1020,5006.62,304,577,PAID
1021,1021,0,0,8462,PAID
1022,1022,10591.66,840,35,UNPAID
1023,1023,0,0,5416,PAID
1024,1024,9135.86,17,354,PAID
1025,1025,7109.47,180,827,PAID
1026,1026,9793.19,34,237,LATE
1027,1027,1990.25,642,97,PAID
1028,1028,15444.86,977,706,UNPAID
1029,1029,1080.09,344,447,PAID
1030,1030,0,0,4770,PAID
1031,1031,5040.63,989,671,PAID
1032,1032,369.52,101,39,PAID
1033,1033,385.29,9,401,UNPAID
1034,1034,11015.97,574,144,LATE
1035,1035,18468.99,426,239,PAID
1036,1036,5682.78,210,877,LATE
1037,1037,0,0,4500,PAID
1038,1038,0,0,5111,PAID
1039,1039,8299.89,207,823,PAID
1040,1040,5972.99,354,469,PAID
1041,1041,18233.14,869,30,PAID
1042,1042,0,0,7889,UNPAID
1043,1043,18736.84,382,197,LATE
1044,1044,0,0,2252,UNPAID
1045,1045,3240.03,471,177,PAID
1046,1046,12544.45,249,323,PAID
1047,1047,0,0,8921,PAID
1048,1048,1036.09,328,115,PAID
1049,1049,13466.54,611,832,LATE
1050,1050,9875.54,290,24,PAID
1051,1051,0,0,102,PAID
1052,1052,12141.56,675,217,PAID
1053,1053,3400.79,257,376,PAID
1054,1054,0,0,4215,PAID
1055,1055,6054.5,359,390,PAID
1056,1056,5905.36,531,372,PAID
1057,1057,0,0,6001,PAID
1058,1058,13535.64,996,123,PAID
1059,1059,3314.64,300,547,PAID
1060,1060,0,0,9047,PAID
1061,1061,0,0,6638,PAID
1062,1062,0,0,9778,PAID
1063,1063,0,0,3937,PAID
1064,1064,532.49,120,464,PAID
1065,1065,14637.31,506,222,PAID
1066,1066,0,0,165,PAID
1067,1067,18525.14,658,145,PAID
1068,1068,10536.66,956,652,PAID
1069,1069,5971.06,400,525,PAID
1070,1070,4029.65,351,8,PAID
1071,1071,0,0,8836,PAID
1072,1072,18247.85,22,89,LATE
1073,1073,11694.7,599,186,PAID
1074,1074,2294.62,101,2,PAID
1075,1075,10984.87,398,592,PAID
1076,1076,3991.51,649,766,UNPAID
1077,1077,0,0,2409,PAID
1078,1078,7392.17,291,70,PAID
1079,1079,87.4,256,252,PAID
1080,1080,5274.95,459,149,PAID
1081,1081,11632.08,352,44,UNPAID
1082,1082,15314.11,653,291,PAID
1083,1083,5732.34,615,600,UNPAID
1084,1084,9900.48,293,274,UNPAID
1085,1085,0,0,8389,PAID
1086,1086,16460.29,756,20,UNPAID
1087,1087,4187.83,477,229,UNPAID
1088,1088,17393.31,534,210,LATE
1089,1089,15787.67,586,816,PAID
1090,1090,0,0,6744,PAID
1091,1091,4320.04,434,162,PAID
1092,1092,13773.25,109,206,PAID
1093,1093,19794.61,574,343,PAID
1094,1094,0,0,4844,PAID
1095,1095,7864.7,534,168,PAID
1096,1096,2134.27,536,139,PAID
1097,1097,14351.87,409,128,UNPAID
1098,1098,7695.16,417,311,UNPAID
1099,1099,6294.83,952,152,PAID
1100,1100,19930.35,106,42,PAID
1101,1101,18160.6,613,100,PAID
1102,1102,0,0,5870,PAID
1103,1103,2097.1,411,489,PAID
1104,1104,19465.99,673,515,PAID
1105,1105,3509.1,638,308,PAID
1106,1106,9516.62,536,450,UNPAID
1107,1107,8435.9,462,855,PAID
1108,1108,8765.16,241,547,LATE
1109,1109,3230.63,895,104,PAID
1110,1110,3133.36,144,401,PAID
1111,1111,1400.62,222,463,PAID
1112,1112,827.78,220,349,PAID
1113,1113,0,0,7900,PAID
1114,1114,0,0,6733,UNPAID
1115,1115,0,0,9541,PAID
1116,1116,2114.75,969,763,PAID
1117,1117,8243.41,258,282,LATE
1118,1118,0,0,4409,PAID
1119,1119,9169.11,120,529,LATE
1120,1120,9268.81,271,145,LATE
1121,1121,0,0,9368,UNPAID
1122,1122,16668.6,114,160,LATE
1123,1123,8536.26,401,530,PAID
1124,1124,0,0,118,PAID
1125,1125,8484.18,404,2,PAID
1126,1126,5941.49,536,573,PAID
1127,1127,0,0,1088,PAID
1128,1128,0,0,5077,PAID
1129,1129,6223.76,704,390,PAID
1130,1130,0,0,2271,PAID
1131,1131,2130.16,572,372,LATE
1132,1132,0,0,8112,PAID
1133,1133,14361.81,929,126,LATE
1134,1134,7272.29,251,335,LATE
1135,1135,6585.32,414,446,PAID
1136,1136,16207.99,738,203,LATE
1137,1137,15266.48,967,174,UNPAID
1138,1138,0,0,2078,LATE
1139,1139,11573.23,17,46,LATE
1140,1140,0,0,5315,PAID
1141,1141,6576.74,532,404,PAID
1142,1142,4243.5,650,248,PAID
1143,1143,0,0,9857,UNPAID
1144,1144,0,0,9774,PAID
1145,1145,0,0,2857,PAID
1146,1146,5207.05,593,24,PAID
1147,1147,0,0,8685,PAID
1148,1148,8604.97,295,117,PAID
1149,1149,3287,64,217,UNPAID
1150,1150,0,0,7897,PAID
1151,1151,16143.6,467,720,PAID
1152,1152,18103.04,737,142,PAID
1153,1153,2775.2,986,204,UNPAID
1154,1154,16961.52,271,811,PAID
1155,1155,18479.48,140,231,PAID
1156,1156,14266.19,728,230,PAID
1157,1157,400.4,993,373,PAID
1158,1158,7562.51,319,566,PAID
1159,1159,17983.09,495,945,LATE
1160,1160,0,0,7151,LATE
1161,1161,430.74,508,159,PAID
1162,1162,19196.8,640,672,LATE
1163,1163,0,0,1820,PAID
1164,1164,0,0,5003,PAID
1165,1165,7976.7,396,111,LATE
1166,1166,9081.3,197,204,UNPAID
1167,1167,0,0,1974,LATE
1168,1168,0,0,9970,UNPAID
1169,1169,11927.63,386,231,PAID
1170,1170,13201.34,389,838,PAID
1171,1171,1285.53,354,385,PAID
1172,1172,13798.21,118,132,PAID
1173,1173,8000.16,642,191,PAID
1174,1174,9630.36,123,26,PAID
1175,1175,5430.73,384,244,PAID
1176,1176,10353.91,455,945,PAID
1177,1177,0,0,321,PAID
1178,1178,6971.92,39,478,PAID
1179,1179,4092.61,204,189,PAID
1180,1180,6200.51,896,98,PAID
1181,1181,0,0,1069,PAID
1182,1182,10848.29,733,598,PAID
1183,1183,14725.54,170,460,PAID
1184,1184,830.76,750,931,UNPAID
1185,1185,20315.18,787,38,PAID
1186,1186,6047.6,798,132,PAID
1187,1187,13934.02,762,160,LATE
1188,1188,0,0,3689,PAID
1189,1189,12040.82,521,130,UNPAID
1190,1190,0,0,7800,PAID
1191,1191,0,0,3058,LATE
1192,1192,12727.29,691,198,PAID
1193,1193,15102.01,428,971,PAID
1194,1194,0,0,2259,PAID
1195,1195,15455.1,511,65,PAID
1196,1196,1333.55,434,492,UNPAID
1197,1197,15945.98,673,567,PAID
1198,1198,9394.06,576,624,PAID
1199,1199,0,0,6032,PAID
1200,1200,0,0,2437,UNPAID
1201,1201,10249.67,541,163,PAID
1202,1202,0,0,1404,LATE
1203,1203,1164.04,371,278,UNPAID
1204,1204,6470.3,570,56,PAID
1205,1205,6650.65,76,588,PAID
1206,1206,0,0,1897,UNPAID
1207,1207,0,0,7732,PAID
1208,1208,0,0,6898,PAID
1209,1209,13679.96,466,858,LATE
1210,1210,11211.02,669,812,PAID
1211,1211,0,0,8926,PAID
1212,1212,7627.99,567,130,LATE
1213,1213,17517.58,648,115,PAID
1214,1214,15792.13,519,91,PAID
1215,1215,4857.4,233,28,LATE
1216,1216,6047.67,189,460,PAID
1217,1217,0,0,7701,LATE
1218,1218,3859.15,23,572,PAID
1219,1219,12920.36,609,801,PAID
1220,1220,0,0,5732,PAID
1221,1221,0,0,3329,PAID
1222,1222,1556.65,178,65,PAID
1223,1223,7065.57,494,534,UNPAID
1224,1224,19591.23,759,79,PAID
1225,1225,2132.58,361,919,PAID
1226,1226,7720.29,137,378,PAID
1227,1227,16429.57,299,45,LATE
1228,1228,0,0,818,PAID
1229,1229,8551.25,108,324,PAID
1230,1230,19641.98,443,13,PAID
1231,1231,3756.52,455,35,PAID
1232,1232,99.94,111,8,PAID
1233,1233,3757.05,294,411,PAID
1234,1234,0,0,2421,PAID
1235,1235,16844.19,856,169,PAID
1236,1236,17966.59,844,366,PAID
1237,1237,5036.41,85,443,PAID
1238,1238,7267.54,365,368,PAID
1239,1239,0,0,2764,PAID
1240,1240,1346.56,817,224,LATE
1241,1241,941.18,568,364,PAID
1242,1242,9561.73,319,279,UNPAID
1243,1243,7037.04,153,6,PAID
1244,1244,8864,391,692,PAID
1245,1245,10619.61,317,589,PAID
1246,1246,5534.41,445,577,PAID
1247,1247,9946.59,554,145,PAID
1248,1248,3471.51,179,341,PAID
1249,1249,8695.74,33,430,PAID
1250,1250,18351.15,986,40,UNPAID
1251,1251,6458.11,934,40,PAID
1252,1252,12624.44,158,103,UNPAID
1253,1253,16340.31,679,573,PAID
1254,1254,0,0,9108,UNPAID
1255,1255,0,0,9288,LATE
1256,1256,4291.3,424,185,PAID
1257,1257,0,0,8699,PAID
1258,1258,17414.46,967,221,PAID
1259,1259,3278.75,115,30,PAID
1260,1260,5627.75,637,856,PAID
1261,1261,3705.5,787,499,PAID
1262,1262,11692.19,136,755,PAID
1263,1263,0,0,1987,PAID
1264,1264,0,0,7463,PAID
1265,1265,14457.31,478,683,PAID
1266,1266,0,0,8035,LATE
1267,1267,0,0,7821,LATE
1268,1268,1092.39,87,10,PAID
1269,1269,10507.92,352,696,UNPAID
1270,1270,0,0,5219,PAID
1271,1271,8396.28,528,68,PAID
1272,1272,0,0,2443,UNPAID
1273,1273,0,0,368,LATE
1274,1274,2050.45,859,173,PAID
1275,1275,783.4,520,159,LATE
1276,1276,8087.73,237,262,PAID
1277,1277,907.72,55,63,UNPAID
1278,1278,0,0,5436,PAID
1279,1279,0,0,8872,PAID
1280,1280,0,0,2767,PAID
1281,1281,6246.54,520,391,PAID
1282,1282,7274.7,808,111,LATE
1283,1283,1733.03,230,416,PAID
1284,1284,6800.99,142,473,UNPAID
1285,1285,2954.78,244,55,LATE
1286,1286,4454.99,295,456,PAID
1287,1287,12911.74,971,193,PAID
1288,1288,0,0,92,UNPAID
1289,1289,0,0,5153,PAID
1290,1290,1190.45,113,572,PAID
1291,1291,18230.12,919,451,PAID
1292,1292,9508.44,901,657,PAID
1293,1293,323.85,575,21,LATE
1294,1294,8218.84,559,117,PAID
1295,1295,801.87,471,542,PAID
1296,1296,8636.91,172,163,UNPAID
1297,1297,7824.77,585,55,PAID
1298,1298,0,0,8523,PAID
1299,1299,14534.09,542,688,PAID
1300,1300,15880.82,437,187,PAID
1301,1301,3259.7,566,227,PAID
1302,1302,9719.43,558,260,PAID
1303,1303,5133.71,66,440,PAID
1304,1304,0,0,5696,UNPAID
1305,1305,0,0,2432,UNPAID
1306,1306,4299.6,983,526,PAID
1307,1307,15493.49,991,971,UNPAID
1308,1308,5158.6,69,14,PAID
1309,1309,0,0,5669,PAID
1310,1310,1084.64,872,144,PAID
1311,1311,8894.38,205,346,PAID
1312,1312,10301.51,619,966,PAID
1313,1313,0,0,2559,PAID
1314,1314,10093.26,989,812,PAID
1315,1315,0,0,1548,LATE
1316,1316,0,0,8460,PAID
1317,1317,7445.35,291,328,PAID
1318,1318,8911.2,947,34,UNPAID
1319,1319,8970.03,391,224,PAID
1320,1320,0,0,5001,PAID
1321,1321,3174.29,81,88,PAID
1322,1322,0,0,3193,PAID
1323,1323,3134.05,517,42,LATE
1324,1324,1438.94,387,572,PAID
1325,1325,7802.53,575,72,PAID
1326,1326,2915.72,995,539,UNPAID
1327,1327,17647.96,619,315,UNPAID
1328,1328,2037.36,264,90,PAID
1329,1329,8631.62,440,195,PAID
1330,1330,10513.13,710,330,PAID
1331,1331,0,0,2661,PAID
1332,1332,16236.68,861,56,LATE
1333,1333,386.07,563,109,PAID
1334,1334,3581.57,375,82,LATE
1335,1335,3457.89,365,534,PAID
1336,1336,9437.05,387,555,PAID
1337,1337,17597.1,950,31,LATE
1338,1338,7726.93,596,916,PAID
1339,1339,4650.6,759,164,UNPAID
1340,1340,2148.16,217,308,UNPAID
1341,1341,6658.36,361,193,PAID
1342,1342,19694.76,450,114,PAID
1343,1343,0,0,4052,PAID
1344,1344,7509.39,41,187,UNPAID
1345,1345,0,0,6275,PAID
1346,1346,2121.42,351,304,PAID
1347,1347,16282.02,523,89,PAID
1348,1348,10211.41,266,25,UNPAID
1349,1349,4822.17,310,248,PAID
1350,1350,12671.07,981,337,PAID
1351,1351,8882.81,822,684,UNPAID
1352,1352,15026.65,730,84,UNPAID
1353,1353,9174.24,453,64,PAID
1354,1354,10330.9,426,230,PAID
1355,1355,1825.6,787,402,UNPAID
1356,1356,0,0,410,UNPAID
1357,1357,1436.59,514,184,UNPAID
1358,1358,6271.55,938,248,LATE
1359,1359,0,0,8917,PAID
1360,1360,14182.16,450,411,PAID
1361,1361,13838.85,840,928,LATE
1362,1362,4408.89,70,522,PAID
1363,1363,134.91,268,198,PAID
1364,1364,6683.53,481,112,PAID
1365,1365,11823.43,234,45,PAID
1366,1366,5405.64,457,96,UNPAID
1367,1367,7367.46,122,297,LATE
1368,1368,3298.4,227,194,PAID
1369,1369,7218.43,50,459,PAID
1370,1370,629.94,953,778,PAID
1371,1371,7022.67,568,455,PAID
1372,1372,12586.06,504,83,UNPAID
1373,1373,16651.87,620,35,UNPAID
1374,1374,1606.21,164,50,LATE
1375,1375,3354,49,66,PAID
1376,1376,11383.01,791,92,UNPAID
1377,1377,0,0,5730,LATE
1378,1378,16303.33,842,222,PAID
1379,1379,9291.19,565,352,PAID
1380,1380,17354.21,368,102,LATE
1381,1381,12166.68,729,88,PAID
1382,1382,0,0,8505,LATE
1383,1383,1572.8,814,909,LATE
1384,1384,11944.17,262,53,LATE
1385,1385,0,0,9260,PAID
1386,1386,8019.25,627,104,PAID
1387,1387,0,0,3024,PAID
1388,1388,6579.53,112,75,PAID
1389,1389,4842.69,48,191,PAID
1390,1390,5281.42,363,450,PAID
1391,1391,5483.63,894,112,PAID
1392,1392,9189.75,696,217,PAID
1393,1393,0,0,4494,UNPAID
1394,1394,1877.67,335,262,PAID
1395,1395,1850.45,353,4,PAID
1396,1396,6019.18,685,186,PAID
1397,1397,13297.15,707,130,PAID
1398,1398,1912.23,705,648,LATE
1399,1399,17451.78,456,448,LATE
1400,1400,13620.26,194,199,PAID
1401,1401,5441.56,961,64,LATE
1402,1402,3019.06,393,257,PAID
1403,1403,1448.86,115,28,PAID
1404,1404,18463.23,319,819,PAID
1405,1405,13664.17,905,12,PAID
1406,1406,1147.08,527,197,PAID
1407,1407,7936.07,843,344,LATE
1408,1408,2878.26,46,358,PAID
1409,1409,11492.54,478,58,UNPAID
1410,1410,0,0,717,PAID
1411,1411,1237.7,173,97,PAID
1412,1412,10778.58,948,245,LATE
1413,1413,2232.2,673,89,LATE
1414,1414,614.93,275,131,PAID
1415,1415,4672.05,266,144,PAID
1416,1416,18642.98,543,31,PAID
1417,1417,18978.57,429,939,PAID
1418,1418,15324.85,381,102,PAID
1419,1419,4015.65,134,427,UNPAID
1420,1420,4446.29,482,696,PAID
1421,1421,0,0,8883,UNPAID
1422,1422,9190.56,204,206,LATE
1423,1423,2908.18,302,192,PAID
1424,1424,4314.12,86,547,LATE
1425,1425,1716.85,381,323,PAID
1426,1426,0,0,1870,PAID
1427,1427,7101.05,11,193,UNPAID
1428,1428,0,0,8189,PAID
1429,1429,12303.38,649,883,LATE
1430,1430,0,0,4447,PAID
1431,1431,13235.49,544,152,PAID
1432,1432,8436.76,497,407,PAID
1433,1433,0,0,3542,PAID
1434,1434,5955.41,84,179,PAID
1435,1435,0,0,6277,LATE
1436,1436,6566.68,155,20,PAID
1437,1437,18731.23,278,174,UNPAID
1438,1438,0,0,3573,PAID
1439,1439,5590.61,121,350,PAID
1440,1440,12894.21,712,139,LATE
1441,1441,0,0,2673,PAID
1442,1442,6994.12,338,111,LATE
1443,1443,9663.16,714,876,LATE
1444,1444,1305.96,141,399,PAID
1445,1445,17358.33,654,88,LATE
1446,1446,18427.9,657,227,PAID
1447,1447,0,0,5621,PAID
1448,1448,4627.06,405,59,PAID
1449,1449,11445.92,189,992,PAID
1450,1450,3243.71,371,371,PAID
1451,1451,0,0,5159,PAID
1452,1452,7895.15,460,104,PAID
1453,1453,17350.34,294,143,PAID
1454,1454,15668.79,488,582,PAID
1455,1455,12861.75,741,95,PAID
1456,1456,1435.47,733,68,PAID
1457,1457,19343.82,731,66,LATE
1458,1458,0,0,9930,PAID
1459,1459,0,0,5124,LATE
1460,1460,4941.62,137,1,PAID
1461,1461,0,0,3664,PAID
1462,1462,4380.11,213,177,LATE
1463,1463,299.6,833,393,LATE
1464,1464,7235.55,505,190,PAID
1465,1465,19997,430,20,LATE
1466,1466,7990.69,591,871,PAID
1467,1467,19636.6,875,251,PAID
1468,1468,3329.74,410,65,PAID
1469,1469,16118.87,378,74,PAID
1470,1470,8686.2,264,708,PAID
1471,1471,0,0,7184,PAID
1472,1472,9396.3,180,68,LATE
1473,1473,4663.4,106,581,PAID
1474,1474,4988.78,229,84,LATE
1475,1475,8657.23,26,151,PAID
1476,1476,14453.7,901,142,PAID
1477,1477,0,0,5820,PAID
1478,1478,15410.62,913,48,PAID
1479,1479,8023.43,763,86,PAID
1480,1480,312.42,96,47,PAID
1481,1481,20177.76,69,194,PAID
1482,1482,0,0,5321,LATE
1483,1483,14688.46,965,264,PAID
1484,1484,8922.98,344,386,LATE
1485,1485,10459.18,737,245,PAID
1486,1486,8266.86,554,394,PAID
1487,1487,5659.89,177,127,UNPAID
1488,1488,16222.06,372,729,PAID
1489,1489,10550.47,514,718,UNPAID
1490,1490,18210.3,921,74,PAID
1491,1491,13095.7,598,1,UNPAID
1492,1492,2249.15,712,534,PAID
1493,1493,4490.1,225,349,PAID
1494,1494,0,0,2167,PAID
1495,1495,0,0,1268,PAID
1496,1496,8490.83,668,301,PAID
1497,1497,9076.13,456,508,PAID
1498,1498,306.72,31,258,PAID
1499,1499,20187.61,938,183,PAID
1500,1500,6656.93,257,568,PAID
1501,1501,0,0,6340,PAID
1502,1502,0,0,6698,UNPAID
1503,1503,0,0,5028,PAID
1504,1504,14456.57,674,142,PAID
1505,1505,10167.37,555,350,LATE
1506,1506,0,0,3700,PAID
1507,1507,10147.61,22,161,PAID
1508,1508,9532.31,653,85,PAID
1509,1509,804.2,457,263,LATE
1510,1510,7752.25,394,348,UNPAID
1511,1511,1186.08,867,625,PAID
1512,1512,9170.59,332,124,PAID
1513,1513,0,0,9623,PAID
1514,1514,9047.35,252,169,PAID
1515,1515,7340.2,523,520,PAID
1516,1516,0,0,4793,UNPAID
1517,1517,5060.57,598,77,PAID
1518,1518,15613,387,88,PAID
1519,1519,19018.15,151,44,PAID
1520,1520,16079.37,967,940,UNPAID
1521,1521,0,0,6101,UNPAID
1522,1522,16277.2,540,967,LATE
1523,1523,8996.72,284,79,PAID
1524,1524,9262.83,19,339,PAID
1525,1525,3138.59,223,84,LATE
1526,1526,13249.62,896,216,PAID
1527,1527,3342.19,865,625,PAID
1528,1528,19686,175,0,PAID
1529,1529,18698.24,107,9,PAID
1530,1530,3696.59,944,24,PAID
1531,1531,18377.48,190,686,PAID
1532,1532,11227.34,143,75,PAID
1533,1533,83.27,903,146,PAID
1534,1534,0,0,8093,PAID
1535,1535,5172.77,858,91,PAID
1536,1536,7557.56,461,62,PAID
1537,1537,0,0,6462,PAID
1538,1538,5327.54,177,246,UNPAID
1539,1539,98.02,136,75,UNPAID
1540,1540,0,0,5362,LATE
1541,1541,5121.04,505,500,PAID
1542,1542,0,0,8761,PAID
1543,1543,8341.57,150,82,PAID
1544,1544,0,0,1685,PAID
1545,1545,0,0,4400,PAID
1546,1546,7988,939,363,PAID
1547,1547,9130.54,414,117,PAID
1548,1548,0,0,4699,PAID
1549,1549,15980.87,119,761,PAID
1550,1550,4360.97,38,362,PAID
1551,1551,2331.06,360,112,PAID
1552,1552,3735.03,755,64,PAID
1553,1553,9688.61,151,907,PAID
1554,1554,15347.37,495,155,PAID
1555,1555,17330,656,969,PAID
1556,1556,0,0,8748,UNPAID
1557,1557,4298.56,898,216,UNPAID
1558,1558,0,0,7933,UNPAID
1559,1559,0,0,7749,UNPAID
1560,1560,0,0,4486,PAID
1561,1561,20006.32,657,115,PAID
1562,1562,0,0,71,UNPAID
1563,1563,0,0,5960,LATE
1564,1564,11029.26,19,247,PAID
1565,1565,1971.92,437,148,LATE
1566,1566,16593.33,136,235,PAID
1567,1567,10737.29,312,970,PAID
1568,1568,5424.56,510,635,PAID
1569,1569,13117.01,590,39,PAID
1570,1570,0,0,8650,PAID
1571,1571,4207.23,37,198,PAID
1572,1572,0,0,2309,PAID
1573,1573,9474.45,104,264,PAID
1574,1574,0,0,7201,UNPAID
1575,1575,11936.46,504,672,PAID
1576,1576,0,0,691,LATE
1577,1577,9678.55,187,49,UNPAID
1578,1578,13096.52,325,165,PAID
1579,1579,0,0,9788,PAID
1580,1580,0,0,535,LATE
1581,1581,727.65,14,199,LATE
1582,1582,1217.52,751,245,LATE
1583,1583,0,0,9563,PAID
1584,1584,1523.11,271,160,LATE
1585,1585,0,0,3440,PAID
1586,1586,16472.12,252,674,UNPAID
1587,1587,20282.7,93,127,PAID
1588,1588,9267.02,135,586,PAID
1589,1589,0,0,8312,PAID
1590,1590,8565.63,146,124,LATE
1591,1591,0,0,7726,PAID
1592,1592,9615.95,760,94,PAID
1593,1593,16813.38,146,502,PAID
1594,1594,4261.94,90,466,UNPAID
1595,1595,5767.46,938,762,PAID
1596,1596,7036.62,440,459,PAID
1597,1597,0,0,9203,PAID
1598,1598,6216.8,607,135,PAID
1599,1599,9490.52,751,174,PAID
1600,1600,5982.73,304,527,UNPAID
1601,1601,9485,128,2,PAID
1602,1602,0,0,7187,PAID
